employee_id,fullname,avg_performance_rating,years_of_service_months,grade_name,education_name,grade_id,position_id,iq,pauli,faxtor,disc,mbti,gtq_total,tiki,papi_n_score,papi_g_score,papi_a_score,papi_l_score,papi_p_score,papi_i_score,papi_t_score,papi_v_score,papi_o_score,papi_b_score,papi_s_score,papi_x_score,papi_c_score,papi_d_score,papi_r_score,papi_z_score,papi_e_score,papi_k_score,papi_f_score,papi_w_score,avg_score_gdr,avg_score_cex,avg_score_ids,avg_score_qdd,avg_score_sto,avg_score_sea,avg_score_vcu,avg_score_lie,avg_score_ftc,avg_score_csi,strength_rank_1_theme,strength_rank_2_theme,strength_rank_3_theme
EMP100837,Nadia Ananda,3.6666666666666667,7,V,D3,3,1,126.0,47,45,null,ISFP,28.0,8,6.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,9.0,3.0,8.0,3.0,8.0,1.0,7.0,3.0,3.0,6.0,6.0,3.0,4.0000000000000000,3.7500000000000000,4.2500000000000000,2.6000000000000000,3.5000000000000000,3.7500000000000000,3.3333333333333333,3.7500000000000000,4.0000000000000000,3.6666666666666667,,Relator,Competition
EMP100838,Nurlita Permadi,3.0000000000000000,36,IV,SMA,2,1,135.0,73,87,SD,ESFJ,35.0,8,8.0,4.0,4.0,9.0,4.0,3.0,5.0,9.0,4.0,2.0,5.0,4.0,7.0,4.0,9.0,2.0,5.0,5.0,3.0,7.0,3.7500000000000000,3.8000000000000000,3.0000000000000000,3.4000000000000000,3.6000000000000000,3.6000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,2.8000000000000000,,Responsibility,Intellection
EMP100839,Yuni Rohman,2.7500000000000000,85,V,S1,3,2,125.0,63,21,CS,ESFP,35.0,7,6.0,1.0,6.0,3.0,2.0,8.0,9.0,9.0,6.0,2.0,7.0,9.0,1.0,6.0,9.0,6.0,3.0,6.0,7.0,7.0,2.4000000000000000,2.4000000000000000,3.0000000000000000,2.5000000000000000,2.7500000000000000,2.8000000000000000,2.6000000000000000,2.0000000000000000,2.2000000000000000,2.2000000000000000,Consistency,Positivity,Discipline
EMP100840,Sari Halim Ramadhan,2.4000000000000000,77,III,D3,1,5,null,20,69,ID,ENTP,null,6,8.0,9.0,2.0,9.0,null,8.0,3.0,6.0,2.0,1.0,3.0,1.0,9.0,7.0,4.0,2.0,2.0,8.0,3.0,6.0,1.6666666666666667,2.2000000000000000,2.2000000000000000,2.2000000000000000,2.4000000000000000,3.0000000000000000,2.2000000000000000,2.7500000000000000,2.4000000000000000,2.4000000000000000,Belief,Futuristic,Deliberative
EMP100841,Zaki Syahputra,2.7500000000000000,58,V,S2,3,6,96.0,73,92,DI,ISFP,25.0,4,2.0,null,1.0,4.0,1.0,7.0,6.0,1.0,3.0,8.0,9.0,null,1.0,3.0,9.0,8.0,3.0,9.0,2.0,5.0,3.0000000000000000,3.0000000000000000,2.8000000000000000,3.2500000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,Individualization,Strategic,Restorative
EMP100842,Umar Candra Siregar,3.5000000000000000,90,V,D3,3,1,136.0,56,89,SC,ENTJ,26.0,10,1.0,1.0,2.0,6.0,7.0,6.0,8.0,9.0,5.0,4.0,9.0,4.0,6.0,9.0,6.0,5.0,2.0,4.0,9.0,1.0,3.2000000000000000,3.0000000000000000,2.8000000000000000,3.5000000000000000,3.4000000000000000,3.8000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.4000000000000000,Communication,Connectedness,Relator
EMP100843,Dinda Kurniawan,3.0000000000000000,63,III,S2,1,2,122.0,65,30,null,ESTJ,31.0,3,4.0,4.0,4.0,9.0,4.0,4.0,2.0,4.0,8.0,5.0,2.0,8.0,6.0,1.0,6.0,3.0,3.0,9.0,6.0,3.0,2.8000000000000000,3.0000000000000000,2.8000000000000000,3.6000000000000000,3.2000000000000000,3.2000000000000000,3.0000000000000000,3.6000000000000000,2.8000000000000000,3.2000000000000000,Restorative,Responsibility,Relator
EMP100844,Rizka Gunawan,3.7500000000000000,81,V,S2,3,3,94.0,89,27,CS,ENFP,31.0,8,3.0,8.0,3.0,9.0,6.0,2.0,null,6.0,2.0,7.0,6.0,4.0,4.0,5.0,null,5.0,8.0,7.0,3.0,null,3.2500000000000000,3.4000000000000000,3.8000000000000000,3.6000000000000000,3.6000000000000000,3.6666666666666667,4.0000000000000000,4.0000000000000000,3.8000000000000000,3.5000000000000000,Input,Harmony,Strategic
EMP100845,Rama Qolbi Maulana,3.3333333333333333,29,V,SMA,3,3,null,39,58,SC,INFP,null,10,9.0,3.0,4.0,7.0,2.0,6.0,7.0,8.0,5.0,5.0,6.0,8.0,4.0,9.0,1.0,6.0,9.0,8.0,5.0,8.0,2.3333333333333333,3.2000000000000000,3.2000000000000000,3.2000000000000000,3.2500000000000000,2.8000000000000000,3.4000000000000000,3.4000000000000000,2.8000000000000000,3.0000000000000000,Learner,Harmony,Context
EMP100846,Zaki Rahmawati,2.0000000000000000,61,III,D3,1,6,108.0,87,29,CS,ISTJ,41.0,3,5.0,8.0,8.0,null,8.0,4.0,2.0,2.0,4.0,3.0,8.0,6.0,4.0,6.0,5.0,3.0,null,5.0,6.0,5.0,2.2000000000000000,2.2000000000000000,2.2000000000000000,2.0000000000000000,2.4000000000000000,1.7500000000000000,2.0000000000000000,2.5000000000000000,2.2500000000000000,2.2000000000000000,Achiever,Self-Assurance,Belief
EMP100847,Oka Saputra Sinaga,3.5000000000000000,54,IV,SMA,2,4,106.0,77,77,SI,ENFJ,21.0,7,4.0,null,2.0,5.0,1.0,7.0,3.0,6.0,null,3.0,4.0,8.0,9.0,5.0,2.0,1.0,5.0,5.0,7.0,2.0,3.5000000000000000,3.4000000000000000,3.2000000000000000,3.8000000000000000,3.0000000000000000,2.5000000000000000,3.2500000000000000,3.5000000000000000,3.4000000000000000,3.2000000000000000,Input,Relator,Includer
EMP100848,Rifqi Hartanto,2.6000000000000000,41,V,D3,3,1,108.0,33,20,SC,INTP,14.0,6,2.0,8.0,6.0,7.0,6.0,null,9.0,3.0,8.0,3.0,null,4.0,7.0,6.0,6.0,1.0,9.0,5.0,9.0,1.0,2.8000000000000000,3.0000000000000000,2.6000000000000000,2.4000000000000000,2.6000000000000000,2.8000000000000000,3.0000000000000000,2.7500000000000000,2.8000000000000000,2.7500000000000000,Communication,Connectedness,
EMP100849,Yuni Purnama,3.2500000000000000,49,III,S1,1,3,98.0,35,69,DS,ESFP,23.0,10,5.0,null,6.0,7.0,5.0,9.0,6.0,1.0,null,7.0,4.0,1.0,2.0,7.0,2.0,4.0,2.0,5.0,5.0,null,2.7500000000000000,2.6000000000000000,4.0000000000000000,2.2500000000000000,3.2500000000000000,3.2000000000000000,3.0000000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,Belief,Relator,Significance
EMP100850,Eko Mahardika Suharto,3.4000000000000000,57,III,S1,1,2,null,34,57,SC,ISFP,null,1,8.0,9.0,9.0,null,6.0,8.0,7.0,1.0,1.0,null,7.0,1.0,8.0,7.0,7.0,null,8.0,5.0,2.0,1.0,3.6000000000000000,22.4000000000000000,3.8000000000000000,4.2500000000000000,3.2000000000000000,3.6000000000000000,3.6000000000000000,3.0000000000000000,3.2000000000000000,4.0000000000000000,,Competition,Arranger
EMP100851,Ari Pratama,3.4000000000000000,57,IV,S1,2,2,137.0,95,45,ID,ESTP,21.0,1,6.0,1.0,8.0,4.0,6.0,4.0,2.0,1.0,8.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,5.0,9.0,1.0,6.0,2.3333333333333333,3.6000000000000000,3.4000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.2000000000000000,3.2000000000000000,3.4000000000000000,Futuristic,Relator,Self-Assurance
EMP100852,Anisa Siregar,2.6000000000000000,33,III,SMA,1,2,115.0,83,25,CD,ISTP,35.0,8,9.0,2.0,5.0,4.0,7.0,2.0,1.0,8.0,6.0,1.0,null,5.0,null,8.0,2.0,4.0,7.0,2.0,7.0,7.0,2.8000000000000000,2.7500000000000000,3.0000000000000000,2.4000000000000000,2.2500000000000000,2.7500000000000000,2.2000000000000000,3.2000000000000000,3.2500000000000000,2.2000000000000000,Learner,Empathy,Developer
EMP100853,Umar Zulfikar,2.8000000000000000,67,V,D3,3,2,89.0,79,59,SI,ISTP,29.0,7,1.0,5.0,5.0,7.0,null,4.0,5.0,8.0,6.0,5.0,6.0,4.0,1.0,3.0,3.0,4.0,7.0,2.0,null,9.0,2.2000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,2.2500000000000000,2.8000000000000000,3.0000000000000000,2.8000000000000000,3.0000000000000000,2.6000000000000000,Achiever,Deliberative,Analytical
EMP100854,Rama Putra,3.4000000000000000,87,IV,SMA,2,4,126.0,23,46,SC,ESFP,21.0,2,7.0,null,6.0,1.0,6.0,8.0,9.0,9.0,5.0,2.0,8.0,9.0,5.0,8.0,null,8.0,null,null,6.0,1.0,3.6000000000000000,3.2000000000000000,3.0000000000000000,3.4000000000000000,3.2000000000000000,3.2500000000000000,3.6000000000000000,3.5000000000000000,2.7500000000000000,3.6000000000000000,Consistency,Relator,Ideation
EMP100855,Satya Tamba,3.2500000000000000,13,V,SMA,3,5,128.0,45,28,DI,ISFP,16.0,1,null,2.0,null,1.0,9.0,3.0,7.0,3.0,null,1.0,5.0,2.0,null,8.0,6.0,null,null,3.0,5.0,2.0,3.5000000000000000,3.0000000000000000,3.0000000000000000,3.2500000000000000,3.2500000000000000,2.7500000000000000,2.7500000000000000,3.0000000000000000,2.7500000000000000,3.6666666666666667,Empathy,Arranger,Developer
EMP100856,Ahmad Pratama,3.2000000000000000,77,IV,SMA,2,6,94.0,58,55,null,ISFP,23.0,3,5.0,1.0,1.0,3.0,4.0,4.0,6.0,5.0,2.0,8.0,6.0,4.0,2.0,null,4.0,2.0,null,4.0,1.0,null,3.6000000000000000,2.5000000000000000,3.2000000000000000,3.4000000000000000,3.7500000000000000,3.2500000000000000,3.6000000000000000,3.4000000000000000,3.4000000000000000,3.2000000000000000,Context,Positivity,
EMP100857,Ayu Aji Maulida,3.0000000000000000,27,III,D3,1,4,136.0,73,44,SC,INTJ,46.0,4,9.0,2.0,4.0,4.0,1.0,4.0,2.0,7.0,null,1.0,7.0,null,4.0,6.0,2.0,6.0,4.0,6.0,9.0,8.0,1.5000000000000000,1.6000000000000000,1.6000000000000000,1.8000000000000000,1.3333333333333333,1.6000000000000000,1.6000000000000000,1.5000000000000000,2.0000000000000000,1.7500000000000000,Responsibility,Strategic,Intellection
EMP100858,Maya Fadillah Utami,3.7500000000000000,63,V,D3,3,5,135.0,77,49,ID,ENFP,32.0,9,8.0,8.0,8.0,2.0,null,6.0,9.0,3.0,9.0,8.0,1.0,1.0,4.0,1.0,2.0,9.0,6.0,7.0,5.0,2.0,3.2500000000000000,3.7500000000000000,4.0000000000000000,3.4000000000000000,3.6000000000000000,3.5000000000000000,3.3333333333333333,3.6666666666666667,2.8000000000000000,4.2500000000000000,Adaptability,Intellection,Learner
EMP100859,Vania Indrawan,3.5000000000000000,81,V,SMA,3,1,null,65,98,ID,ESTP,null,1,9.0,3.0,1.0,2.0,6.0,null,2.0,8.0,8.0,1.0,3.0,7.0,5.0,2.0,9.0,null,2.0,9.0,6.0,1.0,3.2000000000000000,3.0000000000000000,3.6000000000000000,3.6000000000000000,3.3333333333333333,3.0000000000000000,3.2500000000000000,3.6000000000000000,4.0000000000000000,3.4000000000000000,Discipline,Maximizer,Woo
EMP100860,Bella Anugrah Rohman,3.4000000000000000,67,IV,S2,2,1,135.0,56,25,DI,ENFJ,25.0,6,3.0,4.0,6.0,5.0,9.0,2.0,5.0,3.0,9.0,null,3.0,5.0,4.0,2.0,3.0,1.0,6.0,2.0,4.0,5.0,3.4000000000000000,3.6000000000000000,3.6000000000000000,3.4000000000000000,3.4000000000000000,2.6000000000000000,3.2000000000000000,3.6000000000000000,3.4000000000000000,3.2500000000000000,Learner,Individualization,Achiever
EMP100861,Yoga Putra,2.2000000000000000,44,IV,S1,2,3,92.0,32,26,SD,ISFJ,27.0,10,9.0,1.0,6.0,3.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,2.0,8.0,9.0,5.0,8.0,7.0,4.0,1.0,7.0,2.2000000000000000,2.2000000000000000,2.2000000000000000,2.4000000000000000,2.2000000000000000,2.2000000000000000,2.2000000000000000,2.4000000000000000,2.2000000000000000,2.2000000000000000,Responsibility,Communication,Developer
EMP100862,Ayu Saputra,3.0000000000000000,85,IV,SMA,2,2,106.0,21,36,SI,ISFP,35.0,2,8.0,7.0,5.0,null,2.0,1.0,6.0,null,2.0,null,1.0,9.0,8.0,1.0,2.0,7.0,3.0,4.0,5.0,9.0,3.0000000000000000,3.5000000000000000,3.2500000000000000,2.8000000000000000,3.2000000000000000,2.6666666666666667,2.8000000000000000,3.2000000000000000,3.2500000000000000,2.7500000000000000,Intellection,Positivity,Harmony
EMP100863,Zaki Lestari Rohman,3.5000000000000000,21,III,S2,1,2,89.0,22,48,IC,ISTJ,18.0,6,4.0,null,7.0,7.0,1.0,9.0,3.0,2.0,5.0,3.0,7.0,3.0,4.0,2.0,null,1.0,1.0,8.0,4.0,1.0,3.6666666666666667,3.2500000000000000,3.0000000000000000,3.5000000000000000,3.7500000000000000,3.5000000000000000,3.2500000000000000,27.0000000000000000,3.2500000000000000,3.5000000000000000,Self-Assurance,Restorative,Activator
EMP100864,Ayu Rohman,22.4000000000000000,53,III,S1,1,4,133.0,54,81,CD,ISTJ,22.0,9,1.0,6.0,8.0,9.0,5.0,8.0,5.0,3.0,7.0,1.0,1.0,8.0,1.0,4.0,2.0,8.0,9.0,2.0,7.0,null,3.2000000000000000,3.5000000000000000,3.8000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,3.3333333333333333,3.0000000000000000,3.0000000000000000,3.2000000000000000,Empathy,Individualization,Strategic
EMP100865,Anisa Pramudita Pamungkas,4.3333333333333333,15,III,SMA,1,6,122.0,79,66,DS,ESFJ,25.0,8,5.0,6.0,3.0,9.0,7.0,5.0,5.0,6.0,6.0,6.0,null,7.0,1.0,4.0,6.0,6.0,3.0,3.0,null,null,4.2500000000000000,4.3333333333333333,3.7500000000000000,4.2500000000000000,4.0000000000000000,4.2500000000000000,3.7500000000000000,3.6666666666666667,4.0000000000000000,3.6666666666666667,Intellection,Communication,
EMP100866,Ayunda Rachman Utami,3.0000000000000000,34,III,S2,1,4,132.0,34,90,SC,ISTP,26.0,7,9.0,8.0,9.0,2.0,3.0,4.0,2.0,5.0,4.0,8.0,9.0,8.0,null,3.0,7.0,6.0,7.0,3.0,9.0,4.0,3.2000000000000000,2.8000000000000000,3.4000000000000000,2.6666666666666667,3.0000000000000000,3.2000000000000000,2.7500000000000000,2.7500000000000000,3.2000000000000000,2.7500000000000000,Belief,Input,Focus
EMP100867,Umar Suharto,2.0000000000000000,74,V,SMA,3,3,84.0,72,70,CI,INTP,28.0,10,9.0,5.0,4.0,null,5.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,null,4.0,7.0,8.0,2.4000000000000000,2.5000000000000000,2.8000000000000000,2.2500000000000000,2.5000000000000000,2.8000000000000000,2.6000000000000000,2.8000000000000000,1.3333333333333333,2.6666666666666667,Positivity,Activator,
EMP100868,Ayunda Iqbal Situmorang,2.4000000000000000,56,III,SMA,1,2,117.0,92,88,SD,ESTP,20.0,10,2.0,2.0,2.0,3.0,3.0,8.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,6.0,8.0,null,6.0,6.0,8.0,2.0000000000000000,2.4000000000000000,2.6000000000000000,2.0000000000000000,2.4000000000000000,2.7500000000000000,2.0000000000000000,2.8000000000000000,2.0000000000000000,1.7500000000000000,Restorative,Competition,Learner
EMP100869,Budi Wibowo,3.0000000000000000,64,III,D3,1,3,130.0,93,51,SC,ESFJ,28.0,7,4.0,5.0,3.0,9.0,9.0,1.0,3.0,2.0,null,5.0,5.0,9.0,4.0,3.0,2.0,9.0,8.0,6.0,3.0,9.0,3.4000000000000000,2.8000000000000000,3.2000000000000000,3.2000000000000000,3.0000000000000000,3.2500000000000000,3.7500000000000000,3.0000000000000000,3.4000000000000000,3.7500000000000000,Connectedness,,Analytical
EMP100870,Dwi Halim Subekti,2.8000000000000000,43,IV,SMA,2,4,97.0,28,35,CD,ISTJ,25.0,2,9.0,2.0,4.0,2.0,1.0,9.0,null,1.0,3.0,8.0,null,1.0,8.0,7.0,2.0,4.0,6.0,null,null,3.0,2.4000000000000000,3.0000000000000000,2.5000000000000000,2.8000000000000000,2.4000000000000000,2.2500000000000000,3.0000000000000000,2.4000000000000000,3.0000000000000000,2.5000000000000000,Developer,Analytical,Achiever
EMP100871,Rizka Anggara,3.2500000000000000,23,III,S1,1,2,116.0,85,89,SC,ESFJ,20.0,7,9.0,1.0,2.0,1.0,6.0,6.0,7.0,8.0,null,1.0,7.0,2.0,null,6.0,9.0,4.0,1.0,4.0,1.0,3.0,2.6666666666666667,3.0000000000000000,3.5000000000000000,3.2500000000000000,3.2500000000000000,3.5000000000000000,3.0000000000000000,3.7500000000000000,3.5000000000000000,3.0000000000000000,Deliberative,Ideation,Communication
EMP100872,Citra Maulana,1.00000000000000000000,38,III,S1,1,1,101.0,42,24,ID,ENFP,32.0,8,null,9.0,3.0,null,7.0,null,4.0,4.0,3.0,7.0,8.0,1.0,null,4.0,3.0,5.0,8.0,2.0,8.0,5.0,1.8000000000000000,2.4000000000000000,2.2000000000000000,2.5000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.2000000000000000,2.0000000000000000,2.0000000000000000,Discipline,,Focus
EMP100873,Teguh Wijaya,3.2500000000000000,14,V,SMA,3,6,null,38,26,null,ISFP,null,7,6.0,2.0,6.0,1.0,5.0,5.0,5.0,9.0,1.0,5.0,4.0,6.0,null,5.0,4.0,6.0,4.0,4.0,1.0,2.0,3.6666666666666667,3.5000000000000000,3.5000000000000000,3.0000000000000000,3.2500000000000000,4.0000000000000000,3.0000000000000000,3.2500000000000000,3.2500000000000000,3.0000000000000000,Ideation,Empathy,Achiever
EMP100874,Putri Fadillah Sinaga,2.6000000000000000,59,IV,SMA,2,6,null,54,53,CS,INFP,null,2,5.0,4.0,2.0,3.0,2.0,1.0,5.0,null,4.0,9.0,5.0,8.0,null,9.0,8.0,5.0,2.0,4.0,9.0,2.0,2.8000000000000000,3.0000000000000000,2.7500000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,3.3333333333333333,2.6000000000000000,2.7500000000000000,2.6000000000000000,Significance,Achiever,Communication
EMP100875,Teguh Zulfikar Rahmawati,3.4000000000000000,61,III,S1,1,1,125.0,37,96,CD,ENTP,35.0,10,4.0,1.0,6.0,4.0,6.0,1.0,7.0,1.0,5.0,2.0,9.0,7.0,3.0,2.0,null,5.0,1.0,4.0,8.0,7.0,3.4000000000000000,3.4000000000000000,3.4000000000000000,3.2000000000000000,3.6000000000000000,4.0000000000000000,3.2500000000000000,2.6666666666666667,3.2500000000000000,3.4000000000000000,Woo,Harmony,Individualization
EMP100876,Nugroho Lestari,2.5000000000000000,73,V,SMA,3,5,90.0,75,27,IS,ISFP,21.0,4,3.0,2.0,null,6.0,4.0,3.0,8.0,6.0,8.0,null,4.0,9.0,6.0,6.0,2.0,6.0,1.0,4.0,3.0,2.0,2.8000000000000000,2.6000000000000000,4.3333333333333333,2.6000000000000000,2.8000000000000000,2.5000000000000000,2.8000000000000000,26.5000000000000000,2.4000000000000000,2.8000000000000000,Focus,Self-Assurance,Analytical
EMP100877,Bella Herlambang,3.5000000000000000,31,IV,D3,2,4,null,61,28,CI,INFJ,null,4,4.0,7.0,1.0,8.0,7.0,null,6.0,5.0,3.0,2.0,2.0,8.0,1.0,5.0,8.0,3.0,9.0,7.0,7.0,8.0,3.2000000000000000,3.7500000000000000,3.2000000000000000,3.2500000000000000,3.4000000000000000,3.4000000000000000,4.3333333333333333,4.0000000000000000,3.6000000000000000,3.7500000000000000,Discipline,Woo,Context
EMP100878,Citra Purnama,3.8000000000000000,26,V,SMA,3,4,83.0,60,92,CS,null,25.0,6,9.0,6.0,4.0,5.0,8.0,2.0,8.0,5.0,6.0,3.0,4.0,2.0,3.0,7.0,4.0,null,2.0,3.0,8.0,2.0,4.0000000000000000,4.2000000000000000,4.4000000000000000,3.6000000000000000,3.6000000000000000,4.3333333333333333,3.0000000000000000,3.6000000000000000,4.3333333333333333,3.0000000000000000,Deliberative,Woo,Adaptability
EMP100879,Evi Mahendra,1.7500000000000000,18,IV,SMA,2,1,116.0,38,56,SC,ENTP,17.0,9,null,8.0,8.0,6.0,5.0,7.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,8.0,5.0,1.0,9.0,1.7500000000000000,1.7500000000000000,1.7500000000000000,2.0000000000000000,1.7500000000000000,2.0000000000000000,1.00000000000000000000,2.6666666666666667,1.5000000000000000,1.7500000000000000,Individualization,Woo,
EMP100880,Zahra Siregar,3.4000000000000000,64,IV,S2,2,2,92.0,55,67,SI,null,36.0,5,6.0,6.0,5.0,3.0,2.0,9.0,1.0,2.0,4.0,5.0,6.0,5.0,2.0,3.0,7.0,8.0,7.0,2.0,5.0,8.0,3.5000000000000000,2.6666666666666667,3.2000000000000000,3.5000000000000000,3.8000000000000000,3.7500000000000000,3.8000000000000000,2.8000000000000000,2.7500000000000000,3.4000000000000000,Connectedness,Context,Developer
EMP100881,Kartika Purnama,3.5000000000000000,20,V,S1,3,5,89.0,79,71,DC,ISTP,30.0,8,8.0,8.0,1.0,1.0,null,5.0,2.0,5.0,6.0,2.0,3.0,6.0,null,6.0,3.0,3.0,4.0,8.0,2.0,3.0,3.0000000000000000,3.5000000000000000,3.7500000000000000,3.2500000000000000,3.5000000000000000,4.0000000000000000,3.6666666666666667,3.0000000000000000,3.2500000000000000,3.2500000000000000,Belief,Activator,Developer
EMP100882,Dinda Wijaya,3.2500000000000000,19,IV,S1,2,6,null,83,39,ID,ISTJ,29.0,4,6.0,6.0,7.0,7.0,5.0,4.0,4.0,6.0,8.0,5.0,3.0,7.0,9.0,2.0,3.0,6.0,4.0,null,8.0,1.0,2.7500000000000000,3.2500000000000000,3.0000000000000000,3.2500000000000000,3.5000000000000000,3.6666666666666667,3.3333333333333333,3.5000000000000000,3.2500000000000000,3.6666666666666667,Empathy,,Input
EMP100883,Dian Lestari,3.0000000000000000,83,V,S1,3,3,null,35,24,CS,ESFJ,null,9,6.0,4.0,6.0,9.0,null,9.0,1.0,9.0,2.0,null,4.0,3.0,8.0,6.0,5.0,8.0,6.0,6.0,4.0,8.0,2.4000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,3.5000000000000000,3.2000000000000000,3.0000000000000000,2.6000000000000000,3.2500000000000000,2.8000000000000000,Significance,Analytical,Achiever
EMP100884,Rizki Utama Kurniawan,3.7500000000000000,64,III,D3,1,4,124.0,48,76,DC,ISTJ,30.0,10,8.0,4.0,5.0,4.0,8.0,4.0,5.0,9.0,null,2.0,3.0,5.0,4.0,4.0,3.0,4.0,7.0,3.0,1.0,7.0,3.8000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,3.8000000000000000,4.5000000000000000,4.5000000000000000,4.2000000000000000,4.0000000000000000,3.6000000000000000,Competition,,Achiever
EMP100885,Gita Yudhistira Mahendra,3.2000000000000000,59,V,D3,3,6,100.0,100,42,CD,ENTJ,40.0,9,7.0,8.0,null,9.0,9.0,2.0,7.0,null,2.0,null,4.0,1.0,7.0,null,3.0,5.0,7.0,9.0,1.0,6.0,3.5000000000000000,2.5000000000000000,3.7500000000000000,3.6000000000000000,3.2000000000000000,4.0000000000000000,3.2000000000000000,3.4000000000000000,3.2000000000000000,3.2000000000000000,Consistency,Learner,Connectedness
EMP100886,Galih Utami,3.2000000000000000,32,V,D3,3,1,112.0,74,44,CD,INFJ,24.0,1,8.0,5.0,8.0,9.0,3.0,3.0,null,null,2.0,3.0,7.0,9.0,1.0,8.0,5.0,3.0,5.0,null,7.0,4.0,3.2000000000000000,3.7500000000000000,3.2000000000000000,3.0000000000000000,3.3333333333333333,3.2000000000000000,2.7500000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,,,Adaptability
EMP100887,Fitri Halim Firmansyah,2.5000000000000000,61,IV,S1,2,5,null,95,78,CI,INFJ,null,5,9.0,6.0,6.0,5.0,8.0,9.0,3.0,2.0,4.0,7.0,3.0,7.0,2.0,5.0,2.0,6.0,7.0,2.0,1.0,8.0,2.6000000000000000,2.6000000000000000,2.0000000000000000,2.7500000000000000,2.6000000000000000,2.6000000000000000,2.5000000000000000,2.2500000000000000,2.2500000000000000,2.2500000000000000,Analytical,Consistency,Competition
EMP100888,Anisa Wijaya Ginting,3.2500000000000000,65,V,S2,3,5,112.0,34,62,SI,ENTJ,40.0,2,9.0,2.0,6.0,9.0,7.0,6.0,7.0,6.0,3.0,6.0,8.0,2.0,1.0,4.0,8.0,4.0,6.0,5.0,1.0,8.0,3.2000000000000000,3.2000000000000000,2.6000000000000000,2.8000000000000000,3.4000000000000000,3.6000000000000000,3.0000000000000000,3.2000000000000000,3.2000000000000000,3.6000000000000000,Ideation,Deliberative,Includer
EMP100889,Dwi Baskara Rohman,3.2500000000000000,74,III,S2,1,4,102.0,64,30,SC,ENFP,19.0,8,3.0,2.0,7.0,5.0,2.0,7.0,9.0,4.0,7.0,4.0,9.0,4.0,7.0,2.0,3.0,9.0,9.0,5.0,2.0,null,3.2000000000000000,2.7500000000000000,27.7500000000000000,3.0000000000000000,2.7500000000000000,2.8000000000000000,2.8000000000000000,3.4000000000000000,3.0000000000000000,3.5000000000000000,Empathy,Maximizer,Individualization
EMP100890,Valdo Anggara,3.2500000000000000,0,IV,S2,2,2,126.0,31,24,DI,ISFJ,25.0,2,6.0,6.0,6.0,3.0,2.0,2.0,7.0,null,8.0,3.0,9.0,9.0,6.0,1.0,1.0,9.0,1.0,3.0,1.0,5.0,3.5000000000000000,3.0000000000000000,2.6666666666666667,3.3333333333333333,3.2500000000000000,3.0000000000000000,3.0000000000000000,3.7500000000000000,3.0000000000000000,3.5000000000000000,Achiever,Includer,Restorative
EMP100891,Rendra Maulida,3.5000000000000000,80,IV,D3,2,1,94.0,77,34,CI,ESTP,29.0,1,null,5.0,9.0,1.0,2.0,7.0,null,2.0,7.0,9.0,3.0,4.0,null,7.0,9.0,9.0,9.0,4.0,5.0,1.0,3.0000000000000000,3.4000000000000000,3.5000000000000000,3.6000000000000000,3.2500000000000000,3.4000000000000000,3.8000000000000000,3.8000000000000000,2.4000000000000000,3.7500000000000000,Significance,Input,Achiever
EMP100892,Joko Jatmiko Maulida,3.2500000000000000,18,V,D3,3,5,113.0,98,68,CS,ENTJ,26.0,5,7.0,8.0,3.0,3.0,5.0,5.0,9.0,6.0,4.0,2.0,9.0,9.0,9.0,5.0,3.0,6.0,3.0,5.0,2.0,9.0,3.5000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,2.6666666666666667,3.2500000000000000,4.0000000000000000,3.0000000000000000,3.7500000000000000,3.7500000000000000,Harmony,Input,Learner
EMP100893,Nabila Maulida,3.0000000000000000,63,III,S1,1,4,null,91,79,IS,ESFP,27.0,4,7.0,6.0,2.0,9.0,7.0,null,null,2.0,6.0,8.0,9.0,3.0,7.0,8.0,null,6.0,2.0,9.0,2.0,9.0,3.0000000000000000,3.6000000000000000,3.2000000000000000,3.2000000000000000,3.0000000000000000,3.4000000000000000,2.8000000000000000,2.7500000000000000,3.0000000000000000,2.6000000000000000,Intellection,Includer,Maximizer
